"Min,Max,Modal Price from Tamil Nadu[Cashewnuts] from 01-Jan-2015To21-Jul-2025 (Total-1850) (Total-1850)",,,,,,,,,
Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
20,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7000,7200,7050,29-May-19
21,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7000,7200,7050,30-May-19
22,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7000,9000,8000,03-Jul-19
23,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7000,9125,8875,14-Aug-20
24,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7000,9125,8875,19-Aug-20
25,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7000,9250,9000,13-Aug-20
26,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7000,9375,9000,17-Aug-20
27,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7000,9375,9000,22-Aug-20
28,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7000,9500,8875,16-Jul-19
29,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7000,9500,9000,07-Aug-20
30,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7000,9500,9000,25-Jun-21
31,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7000,9500,9063,05-Aug-20
32,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7000,9500,9125,10-Aug-20
33,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7000,9500,9125,24-Jun-21
34,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7000,9500,9125,26-Aug-20
35,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7000,9625,9000,24-Aug-20
36,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7000,9625,9125,06-Aug-20
37,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7000,9625,9250,22-Jun-21
38,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7000,9750,9375,21-Jun-21
39,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7000,9750,9375,23-Jun-21
40,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7000,9750,9500,18-Jun-21
41,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7000,9875,9125,03-Oct-20
42,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7000,9875,9500,17-Jun-21
43,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7000,10000,9375,30-Jun-21
44,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7100,7250,7150,01-Jul-19
45,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7210,7624,7350,12-Jun-23
46,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7250,9875,9375,28-Jun-21
47,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7250,10000,9250,29-Jun-21
48,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7250,10125,9500,01-Jul-21
49,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7250,10125,9500,06-Jul-21
50,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7300,7500,7350,08-May-19
51,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7350,7500,7400,29-Apr-19
52,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7350,7500,7400,30-Apr-19
53,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7400,7500,7450,08-Nov-22
54,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7400,8800,8200,05-Jul-19
55,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7500,7700,7550,10-May-19
56,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7500,7700,7550,27-May-19
57,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7500,7700,7550,28-May-19
58,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7500,7750,7600,09-May-19
59,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7500,8750,8100,02-Jul-19
60,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7500,10125,9500,02-Jul-21
61,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7600,7850,7700,16-May-19
62,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7600,9875,9500,12-Jan-23
63,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7600,9875,9750,19-Jan-23
64,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7600,10000,9875,05-Jan-23
65,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7600,10000,9875,22-Dec-22
66,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7700,9500,9000,27-Aug-20
67,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7700,9500,9125,20-Aug-20
68,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7700,9500,9250,29-Aug-20
69,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7700,9625,9250,04-Aug-20
70,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7700,9625,9250,30-Jul-20
71,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7700,9625,9250,31-Aug-20
72,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7700,9750,9125,15-Sep-20
73,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7700,9750,9125,25-Aug-20
74,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7700,9750,9250,09-Sep-20
75,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7700,9750,9375,24-Jul-20
76,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7700,9750,9375,25-Jul-20
77,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7700,9750,9375,29-Jul-20
78,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7700,9750,9500,21-Jul-20
79,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7700,9750,9500,28-Jul-20
80,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7700,9875,9000,10-Sep-20
81,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7700,9875,9125,06-Oct-20
82,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7700,9875,9125,09-Oct-20
83,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7700,9875,9125,29-Sep-20
84,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7700,9875,9500,23-Jul-20
85,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7700,9875,9500,27-Jul-20
86,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7700,10000,9250,07-Oct-20
87,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7700,10000,9250,19-Oct-20
88,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7700,10000,9250,30-Sep-20
89,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7700,10000,9375,24-Oct-20
90,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7700,10000,9500,27-Oct-20
91,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7700,10125,9375,23-Oct-20
92,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7700,10125,9625,05-Jul-21
93,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7700,10250,9375,22-Oct-20
94,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7700,10250,9500,13-Jul-21
95,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7700,10250,9625,07-Jul-21
96,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7700,10250,9875,01-Jun-21
97,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7700,10375,9375,09-Jul-21
98,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7700,10375,9625,12-Jul-21
99,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7700,10375,9875,24-May-21
100,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7700,10500,9500,13-Nov-20
101,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7700,10625,9500,18-Nov-20
102,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7700,10625,9625,17-Jul-21
103,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7700,10625,10000,21-May-21
104,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7700,10750,9500,20-Nov-20
105,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7700,11125,9500,17-Oct-20
106,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7700,11125,9875,19-May-21
107,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7750,8750,8625,02-Aug-19
108,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7750,8750,8625,26-Aug-19
109,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7750,8875,8625,27-Aug-19
110,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7750,9375,9000,21-Aug-20
111,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7750,9625,9125,28-Aug-20
112,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7750,9750,9125,11-Sep-20
113,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7750,9750,9250,15-Jul-20
114,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7750,9750,9250,17-Jul-20
115,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7750,9750,9375,13-Jul-20
116,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7750,9750,9375,14-Jul-20
117,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7750,9750,9375,31-Jul-20
118,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7750,9751,8206,18-Oct-23
119,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7750,9875,9375,11-Jul-20
120,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7750,9875,9375,16-Jul-20
121,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7750,9875,9500,06-Jul-20
122,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7750,10000,9500,03-Jul-20
123,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7750,10125,9625,08-Jul-21
124,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7750,10250,9875,03-Jun-21
125,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7750,10250,10000,11-Jun-21
126,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7750,10375,10000,16-Jun-21
127,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7750,10375,10000,26-May-21
128,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7750,10500,9625,15-Jul-21
129,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7750,10500,9750,16-Jul-21
130,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7750,10500,10000,25-May-21
131,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7750,10625,9500,19-Nov-20
132,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7750,10625,9625,19-Jul-21
133,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7750,10750,9875,20-May-21
134,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7750,11250,9875,17-May-21
135,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7790,7790,7790,10-Oct-23
136,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7800,8249,7900,20-Jun-23
137,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7825,7825,7825,05-Oct-23
138,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7900,8500,8200,19-Jun-23
139,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7900,8503,8100,26-Jun-23
140,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7950,8499,8200,15-May-23
141,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,7969,7969,7969,27-Oct-23
142,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,8199,8100,12-Sep-23
143,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,8250,8100,13-May-19
144,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,8250,8100,14-May-19
145,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,8250,8100,17-May-19
146,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,8750,8100,20-Jul-19
147,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,8875,8750,14-Aug-19
148,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,9000,8750,05-Aug-19
149,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,9000,8750,29-Jul-19
150,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,9000,8875,03-Sep-19
151,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,9000,8875,19-Aug-19
152,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,9000,8875,28-Aug-19
153,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,9125,8875,30-Aug-19
154,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,9125,8875,31-Aug-19
155,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,9375,9000,31-Jul-19
156,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,9375,9250,07-Sep-19
157,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,9625,9000,08-Sep-20
158,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,9625,9125,01-Sep-20
159,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,9625,9250,04-Sep-20
160,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,9625,9375,03-Aug-20
161,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,9750,9125,07-Sep-20
162,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,9750,9250,02-Sep-20
163,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,9750,9250,03-Sep-20
164,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,9750,9250,05-Sep-20
165,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,9750,9375,08-Jul-20
166,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,9750,9375,18-Jul-20
167,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,9750,9500,10-Feb-23
168,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,9750,9500,16-Feb-23
169,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,9875,9125,16-Sep-20
170,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,9875,9125,22-Sep-20
171,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,9875,9250,02-Oct-20
172,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,9875,9250,14-Sep-20
173,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,9875,9250,18-Sep-20
174,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,9875,9500,07-Feb-23
175,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,9875,9500,09-Jul-20
176,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,9875,9500,15-Nov-19
177,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,9875,9500,20-Jul-20
178,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,9875,9500,21-Feb-23
179,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,9875,9625,04-Jul-20
180,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,9875,9625,22-Jul-20
181,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,9875,9750,14-Feb-23
182,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,9875,9750,25-Jan-23
183,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,9911,8500,22-May-23
184,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10000,8875,10-Jan-23
185,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10000,9000,15-Jul-19
186,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10000,9000,29-Dec-22
187,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10000,9250,05-Oct-20
188,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10000,9250,13-Oct-20
189,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10000,9250,23-Sep-20
190,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10000,9250,28-Sep-20
191,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10000,9375,01-Oct-20
192,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10000,9375,08-Oct-20
193,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10000,9375,12-Oct-20
194,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10000,9375,15-Oct-20
195,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10000,9375,17-Sep-20
196,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10000,9375,26-Sep-20
197,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10000,9500,10-Jul-20
198,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10000,9500,16-Oct-20
199,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10000,9500,21-Oct-20
200,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10000,9625,01-Jul-20
201,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10000,9625,07-Jul-20
202,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10000,9625,29-Jun-20
203,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10000,9625,30-Jun-20
204,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10000,9750,02-Mar-23
205,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10000,9750,06-Jan-23
206,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10000,9750,13-Feb-23
207,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10000,9750,13-Jan-23
208,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10000,9750,24-Jan-23
209,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10000,9875,03-Jan-23
210,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10000,9875,13-Dec-22
211,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10000,9875,18-Jan-23
212,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10000,9875,18-Nov-19
213,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10000,9875,23-Dec-22
214,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10000,9875,27-Dec-22
215,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10125,9500,28-Oct-20
216,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10125,9875,02-Jan-23
217,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10125,9875,06-Dec-22
218,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10125,9875,09-Jan-23
219,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10125,9875,10-Nov-22
220,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10125,9875,11-Nov-22
221,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10125,9875,12-Dec-22
222,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10125,9875,15-Nov-22
223,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10125,9875,20-Dec-22
224,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10125,10000,02-Jan-20
225,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10125,10000,21-Dec-22
226,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10125,10000,21-Jan-20
227,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10125,10000,22-Nov-19
228,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10125,10000,30-Jan-20
229,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10150,10000,07-Dec-22
230,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10250,9625,25-Jun-20
231,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10250,9875,10-Jun-21
232,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10250,9875,24-Nov-22
233,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10250,9875,26-Jun-20
234,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10250,9875,29-Nov-22
235,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10250,10000,05-Dec-22
236,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10250,10000,07-Feb-20
237,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10250,10000,07-Nov-22
238,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10250,10000,10-Jan-20
239,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10250,10000,14-Nov-22
240,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10250,10000,21-Nov-22
241,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10250,10000,25-Nov-22
242,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10250,10000,26-Nov-19
243,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10250,10000,30-Nov-22
244,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10250,10000,31-Dec-19
245,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10250,10000,31-Jan-20
246,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10375,9875,05-May-21
247,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10375,9875,28-May-21
248,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10375,10000,04-Jun-21
249,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10375,10000,09-Jun-21
250,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10375,10000,12-Jun-21
251,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10375,10000,24-Jun-20
252,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10375,10000,31-May-21
253,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10375,10125,07-Jun-21
254,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10375,10125,15-Jun-21
255,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10500,9500,04-Nov-20
256,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10500,9500,12-Nov-20
257,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10500,9500,17-Nov-20
258,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10500,9875,26-Jul-21
259,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10500,10000,04-May-21
260,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10500,10000,09-Jun-20
261,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10500,10000,19-Jun-20
262,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10500,10000,20-Jun-20
263,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10500,10000,23-Jun-20
264,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10500,10000,26-Oct-22
265,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10500,10000,29-Jul-21
266,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10500,10125,14-Jun-21
267,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10500,10125,27-Sep-22
268,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10500,10150,06-Oct-22
269,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10500,10150,13-Oct-22
270,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10500,10250,16-Jun-20
271,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10625,9500,10-Nov-20
272,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10625,9500,23-Nov-20
273,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10625,9625,16-Nov-20
274,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10625,9625,21-Nov-20
275,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10625,9625,28-Nov-20
276,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10625,9750,20-Jul-21
277,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10625,9750,22-Jul-21
278,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10625,9875,23-Jul-21
279,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10625,10000,05-Aug-21
280,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10625,10000,07-Aug-21
281,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10625,10000,18-Jun-20
282,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10625,10000,27-Jul-21
283,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10625,10000,28-Jul-21
284,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10625,10000,30-Jul-21
285,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10625,10250,17-Jun-20
286,Ariyalur,Andimadom,Cashewnuts,Other,FAQ,8000,10625,10250,22-Jun-20
